127.0.0.1 - - [24/Apr/2016:13:37:40 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:00 +0800] "GET /eduassistem/student_qa.jsp HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:00 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:00 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:01 +0800] "GET /eduassistem/student_qa_query.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:02 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:02 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:03 +0800] "GET /eduassistem/student_qa.jsp HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:03 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:03 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:05 +0800] "GET /eduassistem/student_qa_ask.jsp HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:05 +0800] "GET /eduassistem/js/sqaddcheck.js HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:05 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:05 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:46 +0800] "POST /eduassistem/student_qa_ask_execute.jsp HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:46 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:42:46 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:11 +0800] "GET /eduassistem/index.jsp HTTP/1.1" 200 942
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:11 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:11 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:19 +0800] "POST /eduassistem/Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:19 +0800] "GET /eduassistem/student.jsp HTTP/1.1" 200 1064
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:19 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:19 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:20 +0800] "GET /eduassistem/student_qa.jsp HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:21 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:21 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:23 +0800] "GET /eduassistem/student_qa_ask.jsp HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:23 +0800] "GET /eduassistem/js/sqaddcheck.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:24 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:24 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:39 +0800] "POST /eduassistem/student_qa_ask_execute.jsp HTTP/1.1" 200 342
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:41 +0800] "GET /eduassistem/student_qa.jsp HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:41 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:49:41 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:35 +0800] "GET /eduassistem/index.jsp HTTP/1.1" 200 942
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:36 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:36 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:41 +0800] "POST /eduassistem/Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:41 +0800] "GET /eduassistem/student.jsp HTTP/1.1" 200 1064
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:41 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:41 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:42 +0800] "GET /eduassistem/student_qa.jsp HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:43 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:43 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:44 +0800] "GET /eduassistem/student_qa_ask.jsp HTTP/1.1" 200 1747
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:44 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:44 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:56 +0800] "POST /eduassistem/student_qa_ask_execute.jsp HTTP/1.1" 200 342
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:57 +0800] "GET /eduassistem/student_qa.jsp HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:57 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:57 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:58 +0800] "GET /eduassistem/student_qa_query.jsp HTTP/1.1" 500 4284
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:59 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [24/Apr/2016:13:50:59 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
